County,Facilities Sending Samples,Received Samples at Lab,Total Test Valid Outcomes,Total Test Valid Outcomes gt 1000,Suppression Total Test Valid Outcomes,Suppression Female tests,Suppression Male tests,Rain,Maize
Baringo,10,402,373,38,0.8981233240000001,0.898678414,0.900763359,65.6172,40.722720720720716
Bomet,40,710,693,148,0.786435786,0.7987679670000001,0.772020725,,30.8
Bungoma,44,1289,871,115,0.867967853,0.865695793,0.862831858,,40.722720720720716
Busia,32,2379,1522,198,0.8699080159999999,0.886480908,0.8458574179999999,,40.722720720720716
Elgeyo Marakwet,11,172,101,24,0.762376238,0.76,0.7692307690000001,,40.722720720720716
Embu,20,398,590,50,0.9152542370000001,0.9253731340000001,0.884848485,,40.722720720720716
Garissa,7,39,49,6,0.87755102,0.9,0.8,34.1367,40.722720720720716
Homa Bay,165,7214,5552,943,0.830151297,0.84389984,0.8314465409999999,,40.722720720720716
Isiolo,5,103,108,13,0.87962963,0.9117647059999999,0.84375,,40.722720720720716
Kajiado,21,696,660,56,0.915151515,0.91827957,0.9137931029999999,,40.0
Kakamega,102,1879,1352,175,0.87056213,0.883547009,0.8548812659999999,,27.27
Kericho,35,873,909,196,0.784378438,0.8170940170000001,0.7663230240000001,,40.722720720720716
Kiambu,58,3254,2240,225,0.8995535709999999,0.904855643,0.8888888890000001,,40.0
Kilifi,28,836,884,139,0.8427601809999999,0.868263473,0.8216560509999999,,40.722720720720716
Kirinyaga,9,481,585,68,0.8837606840000001,0.9045226129999999,0.898203593,,40.722720720720716
Kisii,101,1973,1655,353,0.786706949,0.794871795,0.815909091,,40.722720720720716
Kisumu,116,7564,4089,577,0.8588897040000001,0.873991548,0.8512084590000001,,40.722720720720716
Kitui,64,1664,1532,151,0.9014360309999999,0.9198895029999999,0.865168539,,40.722720720720716
Kwale,17,244,321,48,0.85046729,0.871794872,0.7887323940000001,,38.89
Laikipia,15,507,487,34,0.930184805,0.9467084640000001,0.9020979020000001,,40.722720720720716
Lamu,7,78,76,11,0.855263158,0.85106383,0.851851852,46.1041,40.722720720720716
Machakos,46,1312,1389,104,0.92512599,0.931263858,0.9081364829999999,,40.722720720720716
Makueni,49,1335,1324,88,0.933534743,0.9372972970000001,0.9285714290000001,,40.722720720720716
Mandera,0,0,2,0,1.0,1.0,,0.0431,40.722720720720716
Marsabit,2,37,72,9,0.875,0.9523809520000001,0.7857142859999999,21.7535,41.75
Meru,40,1061,1303,77,0.9409056020000001,0.9433293979999999,0.948509485,,40.722720720720716
Migori,104,3863,3553,489,0.862369828,0.866328257,0.853369763,,28.0
Mombasa,45,1944,1970,432,0.78071066,0.789132198,0.77294686,,40.722720720720716
Muranga,27,994,954,103,0.8920335429999999,0.888386124,0.8951310859999999,,40.722720720720716
Nairobi,139,11442,9812,1491,0.848043212,0.8552837879999999,0.849344978,,40.722720720720716
Nakuru,50,1965,2096,237,0.886927481,0.890657439,0.8729372940000001,,40.722720720720716
Nandi,25,711,511,146,0.7142857140000001,0.7142857140000001,0.75,,40.722720720720716
Narok,30,781,703,132,0.8122332859999999,0.831967213,0.814371257,,40.722720720720716
Nyamira,66,745,1266,185,0.8538704579999999,0.8527607359999999,0.8722627740000001,,40.722720720720716
Nyandarua,26,672,635,41,0.935433071,0.94025974,0.9069767440000001,,40.722720720720716
Nyeri,29,991,1009,130,0.871159564,0.8759018759999999,0.855263158,,38.89
Samburu,6,56,55,12,0.7818181820000001,0.870967742,0.761904762,32.9273,40.722720720720716
Siaya,132,4255,1580,354,0.7759493670000001,0.778089888,0.768316832,,27.23
Taita Taveta,21,267,354,51,0.855932203,0.872340426,0.833333333,,40.722720720720716
Tana River,4,43,57,8,0.859649123,0.904761905,0.7142857140000001,104.3655,40.722720720720716
Tharaka Nithi,12,501,419,23,0.9451073990000001,0.936802974,0.9541984729999999,,40.722720720720716
Trans Nzoia,13,810,443,105,0.762979684,0.8,0.7521367520000001,,40.722720720720716
Turkana,24,535,288,91,0.6840277779999999,0.737179487,0.625,,40.722720720720716
Uasin Gishu,25,2360,1488,328,0.779569892,0.79769392,0.773279352,61.0834,40.722720720720716
Vihiga,29,803,699,111,0.841201717,0.838709677,0.838095238,,40.722720720720716
Wajir,1,8,16,1,0.9375,1.0,0.8,4.5185,40.722720720720716
West Pokot,5,117,108,16,0.851851852,0.8513513509999999,0.848484848,48.5467,40.722720720720716
