County,Facilities Sending Samples,Received Samples at Lab,Total Test Valid Outcomes,Total Test Valid Outcomes gt 1000,Suppression Total Test Valid Outcomes,Suppression Female tests,Suppression Male tests,Rain,Maize
Baringo,2,105,2,1,0.5,0.0,,433.6956,40.722720720720716
Bomet,31,482,496,121,0.756048387,0.7807807809999999,0.705882353,,36.0
Bungoma,50,1326,1002,246,0.754491018,0.775596073,0.7078651690000001,,40.722720720720716
Busia,39,2449,2220,443,0.80045045,0.804377565,0.788811189,,40.722720720720716
Elgeyo Marakwet,15,142,253,56,0.7786561259999999,0.791666667,0.7654320990000001,,40.722720720720716
Embu,4,467,191,26,0.8638743459999999,0.906779661,0.8,,40.722720720720716
Garissa,2,37,13,4,0.692307692,0.666666667,0.75,228.5078,40.722720720720716
Homa Bay,150,5740,4099,727,0.822639668,0.831779053,0.8066770190000001,,40.722720720720716
Isiolo,1,92,1,1,0.0,0.0,,,40.722720720720716
Kajiado,4,586,105,15,0.857142857,0.8875,0.76,,46.25
Kakamega,99,2606,2665,536,0.7988742959999999,0.8107827890000001,0.7698863640000001,,30.83
Kericho,38,929,1108,232,0.790613718,0.834108527,0.8144654090000001,,40.722720720720716
Kiambu,41,1122,1471,193,0.868796737,0.862626263,0.880085653,,40.0
Kilifi,20,1067,433,78,0.8198614320000001,0.843537415,0.8235294120000001,,40.722720720720716
Kirinyaga,4,360,177,30,0.830508475,0.846153846,0.846153846,,40.722720720720716
Kisii,106,1433,2116,541,0.744328922,0.776817855,0.6975088970000001,,40.722720720720716
Kisumu,95,4729,5498,868,0.8421244090000001,0.85362963,0.842075893,,40.722720720720716
Kitui,13,1262,178,47,0.7359550559999999,0.7894736840000001,0.6875,,40.722720720720716
Kwale,17,236,256,45,0.82421875,0.845303867,0.754385965,,32.5
Laikipia,2,632,40,7,0.825,,,,40.722720720720716
Lamu,7,17,98,18,0.816326531,0.8771929820000001,0.7027027029999999,23.2572,40.722720720720716
Machakos,15,1585,128,11,0.9140625,0.9157894740000001,0.90625,,40.722720720720716
Makueni,17,1357,181,31,0.8287292820000001,0.836065574,0.7560975609999999,,40.722720720720716
Mandera,0,20,0,0,,,,142.7328,40.722720720720716
Marsabit,0,123,0,0,,,,133.4773,38.5
Meru,12,1137,173,23,0.867052023,0.8585858590000001,0.9137931029999999,,40.722720720720716
Migori,104,4671,3021,495,0.8361469709999999,0.830237358,0.839667458,,30.43
Mombasa,30,2336,4171,704,0.831215536,0.842393595,0.8339882120000001,,40.722720720720716
Muranga,21,528,388,52,0.8659793809999999,0.875,0.7875,,40.722720720720716
Nairobi,117,9833,7853,965,0.877117025,0.8722627740000001,0.88208141,,40.722720720720716
Nakuru,10,1566,184,28,0.8478260870000001,0.845588235,0.84,,40.722720720720716
Nandi,21,650,606,112,0.8151815179999999,0.819548872,0.838888889,,40.722720720720716
Narok,13,519,319,69,0.78369906,0.830985915,0.772727273,,40.722720720720716
Nyamira,46,1016,523,104,0.8011472279999999,0.796195652,0.810126582,,40.722720720720716
Nyandarua,7,523,71,17,0.76056338,0.75,0.7777777779999999,,40.722720720720716
Nyeri,26,943,1438,179,0.875521558,0.869512195,0.883419689,,47.62
Samburu,0,32,0,0,,,,192.9784,40.722720720720716
Siaya,123,2913,3340,630,0.8113772459999999,0.8221288520000001,0.7938596490000001,,29.81
Taita Taveta,11,304,209,35,0.832535885,0.83974359,0.795454545,,40.722720720720716
Tana River,0,26,0,0,,,,8.0332,40.722720720720716
Tharaka Nithi,4,311,21,1,0.9523809520000001,0.9090909090000001,1.0,,40.722720720720716
Trans Nzoia,11,625,957,221,0.76907001,0.787202381,0.722627737,,40.722720720720716
Turkana,19,345,367,148,0.596730245,0.629310345,0.591304348,,40.722720720720716
Uasin Gishu,22,1407,2053,584,0.7155382370000001,0.726207906,0.692307692,734.0667,40.722720720720716
Vihiga,31,1369,1036,195,0.8117760620000001,0.835294118,0.7673716009999999,,40.722720720720716
Wajir,0,23,0,0,,,,129.2268,40.722720720720716
West Pokot,9,41,93,35,0.623655914,0.661016949,0.545454545,455.6012,40.722720720720716
